/LCTES/digital-stopwatch.locals.smt2,unsat,0.2
/LCTES/digital-stopwatch.locals.nosummaries.smt2,unsat,71.8
/UltimateLassoRanker/b.17-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,unsat,0.4
/UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2,unsat,0.1
/UltimateLassoRanker/openbsd_cstpncpy-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,unsat,0.1
/UltimateLassoRanker/twisted-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,unsat,0.3
/UltimateLassoRanker/BradleyMannaSipma-2005ICALP-Fig1-alloca_unknown-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,sat,0.0
/UltimateLassoRanker/Masse-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,unsat,0.0
/UltimateLassoRanker/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination.c.i_Iteration4_Lasso+nonterminationTemplate.smt2,unsat,0.1
/UltimateLassoRanker/a.06-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,unsat,0.4
/UltimateLassoRanker/ChenFlurMukhopadhyay-2012SAS-Fig1-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,unsat,0.0
/UltimateLassoRanker/c.03-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,unsat,0.4
/UltimateLassoRanker/CookSeeZuleger-2013TACAS-Fig7a-alloca_true-termination.c.i_Iteration8_Lasso+nonterminationTemplate.smt2,unsat,0.1
/UltimateLassoRanker/substring-alloca_true-termination.c.i_Iteration5_Lasso+nonterminationTemplate.smt2,unsat,0.1
/UltimateLassoRanker/BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3_Lasso+nonterminationTemplate.smt2,unsat,0.0
/UltimateLassoRanker/HarrisLalNoriRajamani-2010SAS-Fig2-alloca_unknown-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,sat,0.0
/UltimateLassoRanker/BradleyMannaSipma-2005CAV-Fig1-modified-alloca_unknown-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,sat,0.0
/UltimateLassoRanker/BradleyMannaSipma-2005CAV-Fig1-alloca_unknown-termination.c.i_Iteration5_Lasso+nonterminationTemplate.smt2,unsat,0.555544376373291
/UltimateLassoRanker/b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,unsat,0.4
